id,type,plan,rarity,limit_break,sp_r,start_b,spp,pb,lb,sp_lb,sp_lb20,n_lb,rest_b,gift_b,date_b,shop_b,class_b,s_guidance,ub,a_ub,m_ub,cb,ssr_cb,m_cb,a_cb,cond_cb,conc_cb,imp_cb,mot_cb,pres_cb,str_cb,fpp_cb,energy_cb,delete,a_delete,m_delete,replace,drink_acq,drink_buy,item_acq,cust,eb,event,char_name,ability1,ability2,ability3,ability4,event1,event2,event3,sig_desc
30011,0,0,3,2,0,54,40,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"My, What a Coincidence",Gain +54 Vocal at the start of the produce,Gain +40 P points at the start of the produce,"At the end of a Vocal Lesson, gain +4 Vocal","At the end of a Class or Business, gain +5 Vocal",Signature - Scoot hat,Gain +35 Vocal,Random Enhance,"Vocal lesson / Vocal turn only\nAt the start of the turn, draw a skill card\nGain +2 Fixed Energy Thrice per lesson"
30011,0,0,3,3,0,57,40,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"My, What a Coincidence",Gain +57 Vocal at the start of the produce,Gain +40 P points at the start of the produce,"At the end of a Vocal Lesson, gain +6 Vocal","At the end of a Class or Business, gain +5 Vocal",Signature - Scoot hat,Gain +35 Vocal,Random Enhance,"Vocal lesson / Vocal turn only\nAt the start of the turn, draw a skill card\nGain +2 Fixed Energy Thrice per lesson"
30011,0,0,3,4,0,60,40,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"My, What a Coincidence",Gain +60 Vocal at the start of the produce,Gain +40 P points at the start of the produce,"At the end of a Vocal Lesson, gain +6 Vocal","At the end of a Class or Business, gain +7 Vocal",Signature - Scoot hat,Gain +40 Vocal,Random Enhance,"Vocal lesson / Vocal turn only\nAt the start of the turn, draw a skill card\nGain +2 Fixed Energy Thrice per lesson"
30012,1,0,3,0,0,48,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Seriously?,Gain +48 Dance at the start of the produce,"At the end of a Dance SP lesson, increase the amount of P points gained by 33%","At the end of a Dance Lesson, gain +4 Dance","When Consultation is selected, gain +8 Dance",Signature - Light on stage,Gain +30 Dance,Random Enhance,Cost: -3 (0)\nGain +1 Skill Card Cost Reduction\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30012,1,0,3,1,0,51,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Seriously?,Gain +51 Dance at the start of the produce,"At the end of a Dance SP lesson, increase the amount of P points gained by 33%","At the end of a Dance Lesson, gain +4 Dance","When Consultation is selected, gain +8 Dance",Signature - Light on stage,Gain +35 Dance,Random Enhance,Cost: -3 (0)\nGain +1 Skill Card Cost Reduction\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30012,1,0,3,2,0,54,0,0,4,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Seriously?,Gain +54 Dance at the start of the produce,"At the end of a Dance SP lesson, increase the amount of P points gained by 45%","At the end of a Dance Lesson, gain +4 Dance","When Consultation is selected, gain +8 Dance",Signature - Light on stage,Gain +35 Dance,Random Enhance,Cost: -3 (0)\nGain +1 Skill Card Cost Reduction\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30012,1,0,3,3,0,57,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Seriously?,Gain +57 Dance at the start of the produce,"At the end of a Dance SP lesson, increase the amount of P points gained by 45%","At the end of a Dance Lesson, gain +6 Dance","When Consultation is selected, gain +8 Dance",Signature - Light on stage,Gain +35 Dance,Random Enhance,Cost: -3 (0)\nGain +1 Skill Card Cost Reduction\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30012,1,0,3,4,0,60,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Seriously?,Gain +60 Dance at the start of the produce,"At the end of a Dance SP lesson, increase the amount of P points gained by 45%","At the end of a Dance Lesson, gain +6 Dance","When Consultation is selected, gain +11 Dance",Signature - Light on stage,Gain +40 Dance,Random Enhance,Cost: -3 (0)\nGain +1 Skill Card Cost Reduction\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30013,1,0,3,0,0,0,30,0.065,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Here, lets hold it together",Gain +6.5% in Dance Lessons,Gain +30 P points at the start of the produce,"At the end of a Dance Lesson, gain +4 Dance","When acquiring a Active (A) card, gain +2 Dance",Signature - Big box full of dreams,Gain +30 Dance,Basic Transform,"Dance lesson / Dance turn only\nAt the start of the turn, gain 1 additional skill card use\nOnce per lesson"
30013,1,0,3,1,0,0,30,0.07,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Here, lets hold it together",Gain +7.0% in Dance Lessons,Gain +30 P points at the start of the produce,"At the end of a Dance Lesson, gain +4 Dance","When acquiring a Active (A) card, gain +2 Dance",Signature - Big box full of dreams,Gain +35 Dance,Basic Transform,"Dance lesson / Dance turn only\nAt the start of the turn, gain 1 additional skill card use\nOnce per lesson"
30013,1,0,3,2,0,0,40,0.075,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Here, lets hold it together",Gain +7.5% in Dance Lessons,Gain +40 P points at the start of the produce,"At the end of a Dance Lesson, gain +4 Dance","When acquiring a Active (A) card, gain +2 Dance",Signature - Big box full of dreams,Gain +35 Dance,Basic Transform,"Dance lesson / Dance turn only\nAt the start of the turn, gain 1 additional skill card use\nOnce per lesson"
30013,1,0,3,3,0,0,40,0.08,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Here, lets hold it together",Gain +8.0% in Dance Lessons,Gain +40 P points at the start of the produce,"At the end of a Dance Lesson, gain +6 Dance","When acquiring a Active (A) card, gain +2 Dance",Signature - Big box full of dreams,Gain +35 Dance,Basic Transform,"Dance lesson / Dance turn only\nAt the start of the turn, gain 1 additional skill card use\nOnce per lesson"
30013,1,0,3,4,0,0,40,0.085,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"Here, lets hold it together",Gain +8.5% in Dance Lessons,Gain +40 P points at the start of the produce,"At the end of a Dance Lesson, gain +6 Dance","When acquiring a Active (A) card, gain +3 Dance",Signature - Big box full of dreams,Gain +40 Dance,Basic Transform,"Dance lesson / Dance turn only\nAt the start of the turn, gain 1 additional skill card use\nOnce per lesson"
30014,0,0,3,0,21,48,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,What are you doing?,Gain +48 Vocal at the start of the produce,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal Lesson, gain +4 Vocal","When enhancing a skill card, gain +3 Vocal",Signature - Tenkawa Ramen Tour,Gain +30 Vocal,Basic Transform,"Vocal lesson / Vocal turn only\nAt the start of the turn, gain 1 additional skill card use\nOnce per lesson"
30014,0,0,3,1,21,51,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,What are you doing?,Gain +51 Vocal at the start of the produce,Gain +21% chance of a Vocal SP Lesson,"At the end of a Vocal Lesson, gain +4 Vocal","When enhancing a skill card, gain +3 Vocal",Signature - Tenkawa Ramen Tour,Gain +35 Vocal,Basic Transform,"Vocal lesson / Vocal turn only\nAt the start of the turn, gain 1 additional skill card use\nOnce per lesson"
30014,0,0,3,2,28,54,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,What are you doing?,Gain +54 Vocal at the start of the produce,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal Lesson, gain +4 Vocal","When enhancing a skill card, gain +3 Vocal",Signature - Tenkawa Ramen Tour,Gain +35 Vocal,Basic Transform,"Vocal lesson / Vocal turn only\nAt the start of the turn, gain 1 additional skill card use\nOnce per lesson"
30014,0,0,3,3,28,57,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,What are you doing?,Gain +57 Vocal at the start of the produce,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal Lesson, gain +6 Vocal","When enhancing a skill card, gain +3 Vocal",Signature - Tenkawa Ramen Tour,Gain +35 Vocal,Basic Transform,"Vocal lesson / Vocal turn only\nAt the start of the turn, gain 1 additional skill card use\nOnce per lesson"
30014,0,0,3,4,28,60,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,What are you doing?,Gain +60 Vocal at the start of the produce,Gain +28% chance of a Vocal SP Lesson,"At the end of a Vocal Lesson, gain +6 Vocal","When enhancing a skill card, gain +4 Vocal",Signature - Tenkawa Ramen Tour,Gain +40 Vocal,Basic Transform,"Vocal lesson / Vocal turn only\nAt the start of the turn, gain 1 additional skill card use\nOnce per lesson"
30015,0,0,3,0,0,0,30,0.065,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Hope It Doesnt Let Out Soon !,Gain +6.5% in Vocal Lessons,Gain +30 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +13 Vocal","When enhancing a Mental (M) skill card, gain +7 Vocal",Signature - Puddle Skipping,Gain +30 Vocal,Random Enhance,Cost: -1 (Red)\nGain +3 (+8) Energy\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30015,0,0,3,1,0,0,30,0.07,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Hope It Doesnt Let Out Soon !,Gain +7.0% in Vocal Lessons,Gain +30 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +13 Vocal","When enhancing a Mental (M) skill card, gain +7 Vocal",Signature - Puddle Skipping,Gain +35 Vocal,Random Enhance,Cost: -1 (Red)\nGain +3 (+8) Energy\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30015,0,0,3,2,0,0,40,0.075,0,13,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Hope It Doesnt Let Out Soon !,Gain +7.5% in Vocal Lessons,Gain +40 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +13 Vocal","When enhancing a Mental (M) skill card, gain +7 Vocal",Signature - Puddle Skipping,Gain +35 Vocal,Random Enhance,Cost: -1 (Red)\nGain +3 (+8) Energy\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30015,0,0,3,3,0,0,40,0.08,0,17,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Hope It Doesnt Let Out Soon !,Gain +8.0% in Vocal Lessons,Gain +40 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +17 Vocal","When enhancing a Mental (M) skill card, gain +7 Vocal",Signature - Puddle Skipping,Gain +35 Vocal,Random Enhance,Cost: -1 (Red)\nGain +3 (+8) Energy\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30015,0,0,3,4,0,0,40,0.085,0,17,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Hope It Doesnt Let Out Soon !,Gain +8.5% in Vocal Lessons,Gain +40 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +17 Vocal","When enhancing a Mental (M) skill card, gain +9 Vocal",Signature - Puddle Skipping,Gain +40 Vocal,Random Enhance,Cost: -1 (Red)\nGain +3 (+8) Energy\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)
30016,1,0,3,0,0,0,0,0.065,0,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Clearing up,Gain +6.5% in Dance Lessons,"At the end of a Dance SP lesson, gain +5 Stamina","When Rest is selected, gain +17 Dance",At the end of an outing gain +11 Dance,Signature - Rainbow cloth,Gain +30 Dance,Random Enhance,"Dance lesson / Dance turn only\nWhen using an Active (A) card, recover +2 Stamina\nThrice per lesson"
30016,1,0,3,1,0,0,0,0.07,0,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Clearing up,Gain +7.0% in Dance Lessons,"At the end of a Dance SP lesson, gain +5 Stamina","When Rest is selected, gain +17 Dance",At the end of an outing gain +11 Dance,Signature - Rainbow cloth,Gain +35 Dance,Random Enhance,"Dance lesson / Dance turn only\nWhen using an Active (A) card, recover +2 Stamina\nThrice per lesson"
30016,1,0,3,2,0,0,0,0.075,0,0,0,0,17,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Clearing up,Gain +7.5% in Dance Lessons,"At the end of a Dance SP lesson, gain +7 Stamina","When Rest is selected, gain +17 Dance",At the end of an outing gain +11 Dance,Signature - Rainbow cloth,Gain +35 Dance,Random Enhance,"Dance lesson / Dance turn only\nWhen using an Active (A) card, recover +2 Stamina\nThrice per lesson"
30016,1,0,3,3,0,0,0,0.08,0,0,0,0,22,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Clearing up,Gain +8.0% in Dance Lessons,"At the end of a Dance SP lesson, gain +7 Stamina","When Rest is selected, gain +22 Dance",At the end of an outing gain +11 Dance,Signature - Rainbow cloth,Gain +35 Dance,Random Enhance,"Dance lesson / Dance turn only\nWhen using an Active (A) card, recover +2 Stamina\nThrice per lesson"
30016,1,0,3,4,0,0,0,0.085,0,0,0,0,22,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Clearing up,Gain +8.5% in Dance Lessons,"At the end of a Dance SP lesson, gain +7 Stamina","When Rest is selected, gain +22 Dance",At the end of an outing gain +15 Dance,Signature - Rainbow cloth,Gain +40 Dance,Random Enhance,"Dance lesson / Dance turn only\nWhen using an Active (A) card, recover +2 Stamina\nThrice per lesson"
30017,2,2,3,0,21,48,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Its E instead of A,Gain +48 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual Lesson, gain +4 Visual","When acquiring a Mental (M) card, gain +2 Visual",Signature - Overnight Studying,Gain +30 Visual,Random Enhance,"Cost: -1 (Red)\nGain +5 ( +6) Good Impressions\nUpgrade : Next turn, draw an additional skill card\nOnce per lesson (cannot be duplicated)"
30017,2,2,3,1,21,51,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Its E instead of A,Gain +51 Visual at the start of the produce,Gain +21% chance of a Visual SP Lesson,"At the end of a Visual Lesson, gain +4 Visual","When acquiring a Mental (M) card, gain +2 Visual",Signature - Overnight Studying,Gain +35 Visual,Random Enhance,"Cost: -1 (Red)\nGain +5 ( +6) Good Impressions\nUpgrade : Next turn, draw an additional skill card\nOnce per lesson (cannot be duplicated)"
30017,2,2,3,2,28,54,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Its E instead of A,Gain +54 Visual at the start of the produce,Gain +28% chance of a Visual SP Lesson,"At the end of a Visual Lesson, gain +4 Visual","When acquiring a Mental (M) card, gain +2 Visual",Signature - Overnight Studying,Gain +35 Visual,Random Enhance,"Cost: -1 (Red)\nGain +5 ( +6) Good Impressions\nUpgrade : Next turn, draw an additional skill card\nOnce per lesson (cannot be duplicated)"
30017,2,2,3,3,28,57,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Its E instead of A,Gain +57 Visual at the start of the produce,Gain +28% chance of a Visual SP Lesson,"At the end of a Visual Lesson, gain +6 Visual","When acquiring a Mental (M) card, gain +2 Visual",Signature - Overnight Studying,Gain +35 Visual,Random Enhance,"Cost: -1 (Red)\nGain +5 ( +6) Good Impressions\nUpgrade : Next turn, draw an additional skill card\nOnce per lesson (cannot be duplicated)"
30017,2,2,3,4,28,60,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Its E instead of A,Gain +60 Visual at the start of the produce,Gain +28% chance of a Visual SP Lesson,"At the end of a Visual Lesson, gain +6 Visual","When acquiring a Mental (M) card, gain +3 Visual",Signature - Overnight Studying,Gain +40 Visual,Random Enhance,"Cost: -1 (Red)\nGain +5 ( +6) Good Impressions\nUpgrade : Next turn, draw an additional skill card\nOnce per lesson (cannot be duplicated)"
30018,0,1,3,0,0,0,30,0.065,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,30,Lets Enjoy Summer !,Gain +6.5% in Vocal Lessons,Gain +30 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +13 Vocal","After exchanging P drink in Consultation, gain +8 Vocal",Signature - Over Power Ball,Gain +30 Vocal,Random Enhance,"Vocal lesson / Vocal turn only\nAt the start of the turn, gain +4 Concentration\nCost 2 Stamina\nOnce per lesson"
30018,0,1,3,1,0,0,30,0.07,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,35,Lets Enjoy Summer !,Gain +7.0% in Vocal Lessons,Gain +30 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +13 Vocal","After exchanging P drink in Consultation, gain +8 Vocal",Signature - Over Power Ball,Gain +35 Vocal,Random Enhance,"Vocal lesson / Vocal turn only\nAt the start of the turn, gain +4 Concentration\nCost 2 Stamina\nOnce per lesson"
30018,0,1,3,2,0,0,40,0.075,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,35,Lets Enjoy Summer !,Gain +7.5% in Vocal Lessons,Gain +40 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +13 Vocal","After exchanging P drink in Consultation, gain +8 Vocal",Signature - Over Power Ball,Gain +35 Vocal,Random Enhance,"Vocal lesson / Vocal turn only\nAt the start of the turn, gain +4 Concentration\nCost 2 Stamina\nOnce per lesson"
30018,0,1,3,3,0,0,40,0.08,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,35,Lets Enjoy Summer !,Gain +8.0% in Vocal Lessons,Gain +40 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +17 Vocal","After exchanging P drink in Consultation, gain +8 Vocal",Signature - Over Power Ball,Gain +35 Vocal,Random Enhance,"Vocal lesson / Vocal turn only\nAt the start of the turn, gain +4 Concentration\nCost 2 Stamina\nOnce per lesson"
30018,0,1,3,4,0,0,40,0.085,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,40,Lets Enjoy Summer !,Gain +8.5% in Vocal Lessons,Gain +40 P points at the start of the produce,"At the end of a Vocal SP lesson, gain +17 Vocal","After exchanging P drink in Consultation, gain +11 Vocal",Signature - Over Power Ball,Gain +40 Vocal,Random Enhance,"Vocal lesson / Vocal turn only\nAt the start of the turn, gain +4 Concentration\nCost 2 Stamina\nOnce per lesson"
30019,1,1,3,0,21,48,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,Id love to go over there too !,Gain +48 Dance at the start of the produce,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +13 Dance","When acquiring a Active (A) card, gain +2 Dance",Signature - Contentedly Satisfied,Gain +30 Dance,Random Enhance,"When Dance is 200+, if you acquire a skill card with a Good Shape effect, receive a random P-Drink (SR or higher)\n4 times during produce"
30019,1,1,3,1,21,51,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Id love to go over there too !,Gain +51 Dance at the start of the produce,Gain +21% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +13 Dance","When acquiring a Active (A) card, gain +2 Dance",Signature - Contentedly Satisfied,Gain +35 Dance,Random Enhance,"When Dance is 200+, if you acquire a skill card with a Good Shape effect, receive a random P-Drink (SR or higher)\n4 times during produce"
30019,1,1,3,2,28,54,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Id love to go over there too !,Gain +54 Dance at the start of the produce,Gain +28% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +13 Dance","When acquiring a Active (A) card, gain +2 Dance",Signature - Contentedly Satisfied,Gain +35 Dance,Random Enhance,"When Dance is 200+, if you acquire a skill card with a Good Shape effect, receive a random P-Drink (SR or higher)\n4 times during produce"
30019,1,1,3,3,28,57,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,Id love to go over there too !,Gain +57 Dance at the start of the produce,Gain +28% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +17 Dance","When acquiring a Active (A) card, gain +2 Dance",Signature - Contentedly Satisfied,Gain +35 Dance,Random Enhance,"When Dance is 200+, if you acquire a skill card with a Good Shape effect, receive a random P-Drink (SR or higher)\n4 times during produce"
30019,1,1,3,4,28,60,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,Id love to go over there too !,Gain +60 Dance at the start of the produce,Gain +28% chance of a Dance SP Lesson,"At the end of a Dance SP lesson, gain +17 Dance","When acquiring a Active (A) card, gain +3 Dance",Signature - Contentedly Satisfied,Gain +40 Dance,Random Enhance,"When Dance is 200+, if you acquire a skill card with a Good Shape effect, receive a random P-Drink (SR or higher)\n4 times during produce"
30020,2,2,3,0,0,48,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,30,Lets take our time,Gain +48 Visual at the start of the produce,"At the end of a Visual SP lesson, gain +5 Stamina","At the end of a Visual SP lesson, gain +13 Visual","After exchanging P drink in Consultation, gain +8 Visual",Signature - Is that book interesting?,Gain +30 Visual,Random Enhance,"Cost: -5 (-4) (Red)\nIf Impression is 3+, Parameter increase by 120% (150%) of Impression\nand if Motivation is 3+, Parameter increase by 50% (70%) of Energy\nGain 1 additional skill card use\nOnce per lesson (cannot be duplicated)"
